# id	type	entity
bo885	book	http://dbpedia.org/resource/The_Last_Olympian
bo886	book	http://dbpedia.org/resource/The_Hunt_for_Red_October
bo887	book	http://dbpedia.org/resource/No_Country_for_Old_Men
bo888	book	http://dbpedia.org/resource/Chibi_Vampire
bo889	book	http://dbpedia.org/resource/Sold_(McCormick_novel)
bo890	book	http://dbpedia.org/resource/The_Restaurant_at_the_End_of_the_Universe
bo891	book	http://dbpedia.org/resource/Likutei_Torah/Torah_Or
bo892	book	http://dbpedia.org/resource/The_Mist
bo893	book	http://dbpedia.org/resource/Black_Hawk_Down_(book)
bo894	book	http://dbpedia.org/resource/Dark_Visions
bo895	book	http://dbpedia.org/resource/Tom_Clancy's_Rainbow_Six
bo896	book	http://dbpedia.org/resource/Daughters_of_the_Moon
bo897	book	http://dbpedia.org/resource/The_Mahabharata_(Narayan_book)
bo898	book	http://dbpedia.org/resource/The_Circle_(novel)
bo899	book	http://dbpedia.org/resource/The_Lucky_One_(novel)
bo900	book	http://dbpedia.org/resource/A_Long_Way_Gone
bo901	book	http://dbpedia.org/resource/Mistborn_series
bo902	book	http://dbpedia.org/resource/Divine_Comedy
bo903	book	http://dbpedia.org/resource/Naked_(book)
bo904	book	http://dbpedia.org/resource/The_Winner_Stands_Alone
bo905	book	http://dbpedia.org/resource/Duma_Key
bo906	book	http://dbpedia.org/resource/A_Walk_to_Remember_(novel)
bo907	book	http://dbpedia.org/resource/The_Freedom_Writers_Diary
bo909	book_character	http://dbpedia.org/resource/Frostbite_(Wildstorm)
bo910	book_writer	http://dbpedia.org/resource/Charlie_Albone
bo911	book	http://dbpedia.org/resource/The_Magic_of_Thinking_Big
bo912	book	http://dbpedia.org/resource/Three_(novel)
bo913	book	http://dbpedia.org/resource/Skeleton_Creek_(novel)
bo914	book	http://dbpedia.org/resource/Aeneid
bo915	book	http://dbpedia.org/resource/The_Crow_(novel)
bo916	book	http://dbpedia.org/resource/The_Five_Love_Languages
bo917	book	http://dbpedia.org/resource/A_Scanner_Darkly
bo918	book_writer	http://dbpedia.org/resource/Max_Lucado
bo919	book	http://dbpedia.org/resource/Leviathan_(Auster_novel)
bo920	book	http://dbpedia.org/resource/The_Silver_Kiss
bo921	book	http://dbpedia.org/resource/Intensity_(novel)
bo922	book_writer	http://dbpedia.org/resource/Gemma_Doyle
bo923	book	http://dbpedia.org/resource/And_Then_There_Were_None
bo924	book	http://dbpedia.org/resource/The_Thirteenth_Tale
bo925	book_writer	http://dbpedia.org/resource/Feluda
bo926	book	http://dbpedia.org/resource/The_Omnivore's_Dilemma
bo927	book	http://dbpedia.org/resource/Nights_in_Rodanthe_(novel)
bo928	book	http://dbpedia.org/resource/D.N.Angel
bo929	book	http://dbpedia.org/resource/Change_of_Heart_(novel)
bo930	book	http://dbpedia.org/resource/Bridget_Jones's_Diary
bo931	book	http://dbpedia.org/resource/Black_Butler
bo932	book	http://dbpedia.org/resource/Untamed_(novel)
bo933	book_writer	http://dbpedia.org/resource/Anita_Blake
bo934	book	http://dbpedia.org/resource/The_Black_Magician_(novel_series)
bo935	book	http://dbpedia.org/resource/Dragonlance
bo936	book	http://dbpedia.org/resource/The_Facebook_Effect
bo937	book	http://dbpedia.org/resource/Green_Angel
bo938	book	http://dbpedia.org/resource/My_Side_of_the_Mountain
bo939	book	http://dbpedia.org/resource/Marvel_Zombies_(series)
bo940	book	http://dbpedia.org/resource/The_Wind_in_the_Willows
bo941	book	http://dbpedia.org/resource/Nine_Stories_(Salinger)
bo942	book	http://dbpedia.org/resource/Fire_(Cashore_novel)
bo943	book	http://dbpedia.org/resource/A_Walk_in_the_Woods
bo944	book_writer	http://dbpedia.org/resource/Jane_Austen
bo945	book	http://dbpedia.org/resource/Grendel_(novel)
bo946	book	http://dbpedia.org/resource/Christine_(novel)
bo947	book	http://dbpedia.org/resource/Warriors_(novel_series)
bo948	book	http://dbpedia.org/resource/We_the_Living
bo949	book_writer	http://dbpedia.org/resource/Giorgio_A._Tsoukalos
bo951	book	http://dbpedia.org/resource/Hawksong
bo952	book	http://dbpedia.org/resource/Ang_Paboritong_Libro_ni_Hudas
bo953	book_writer	http://dbpedia.org/resource/William_Shakespeare
bo954	book	http://dbpedia.org/resource/The_Greatest_Show_on_Earth:_The_Evidence_for_Evolution
bo955	book	http://dbpedia.org/resource/Bloody_Jack_(novel)
bo956	book	http://dbpedia.org/resource/The_Hunted_(novel)
bo957	book_character	http://dbpedia.org/resource/Snufkin
bo958	book	http://dbpedia.org/resource/The_Dark_Knight_Returns
bo959	book	http://dbpedia.org/resource/The_Vampire_Armand
bo960	book	http://dbpedia.org/resource/Boy_Meets_Boy_(novel)
bo961	book	http://dbpedia.org/resource/Dreams_from_My_Father
bo962	book_genre	http://dbpedia.org/resource/Suspense
bo963	book	http://dbpedia.org/resource/Magic_Tree_House_series
bo964	book	http://dbpedia.org/resource/Before_I_Fall
bo965	book_writer	http://dbpedia.org/resource/Emily_Dickinson
bo966	book	http://dbpedia.org/resource/Bless_Me,_Ultima
bo967	book	http://dbpedia.org/resource/The_Preacher_(novel)
bo968	book	http://dbpedia.org/resource/The_Amazing_Adventures_of_Kavalier_&_Clay
bo969	book	http://dbpedia.org/resource/Rainbow_Boys
bo970	book	http://dbpedia.org/resource/The_Secret_History
bo971	book	http://dbpedia.org/resource/Bone_(comics)
bo972	book	http://dbpedia.org/resource/The_Book_of_Lost_Things
bo973	book	http://dbpedia.org/resource/Falling_Up_(book)
bo974	book	http://dbpedia.org/resource/Scarlett_(Ripley_novel)
bo975	book	http://dbpedia.org/resource/Doraemon
bo976	book	http://dbpedia.org/resource/What_My_Mother_Doesn't_Know
bo977	book	http://dbpedia.org/resource/Hana-Kimi
bo978	book	http://dbpedia.org/resource/The_Alphabet_of_Manliness
bo979	book	http://dbpedia.org/resource/Howl
bo980	book	http://dbpedia.org/resource/The_Bean_Trees
bo981	book	http://dbpedia.org/resource/Jesus_Freaks_(book)
bo983	book	http://dbpedia.org/resource/Pir-e-Kamil
bo984	book	http://dbpedia.org/resource/For_Dummies
bo985	book	http://dbpedia.org/resource/Forged_by_Fire_(novel)
bo986	book	http://dbpedia.org/resource/Sybil_(book)
bo987	book	http://dbpedia.org/resource/The_Collector
bo988	book	http://dbpedia.org/resource/The_Gift_(book)
bo989	book	http://dbpedia.org/resource/Good_to_Great
bo990	book	http://dbpedia.org/resource/Kick_Ass_(book)
bo991	book	http://dbpedia.org/resource/Because_of_Winn-Dixie
bo992	book	http://dbpedia.org/resource/The_Dark_Is_Rising_Sequence
bo993	book	http://dbpedia.org/resource/The_Eyes_of_the_Dragon
bo994	book	http://dbpedia.org/resource/Ethan_Frome
bo995	book	http://dbpedia.org/resource/Rose_Madder_(novel)
bo996	book	http://dbpedia.org/resource/The_Sea_of_Monsters
bo997	book	http://dbpedia.org/resource/The_Illustrated_Man
bo998	book	http://dbpedia.org/resource/The_Mysterious_Benedict_Society
bo999	book	http://dbpedia.org/resource/The_Age_of_Innocence
bo1000	book	http://dbpedia.org/resource/Where_Rainbows_End
bo1001	book	http://dbpedia.org/resource/Dragon_Rider_(novel)
bo1002	book	http://dbpedia.org/resource/Interpreter_of_Maladies
bo1003	book	http://dbpedia.org/resource/Bloodlines_(Mead_novel)
bo1004	book_writer	http://dbpedia.org/resource/Pat_Condell
bo1005	book	http://dbpedia.org/resource/Autobiography_of_a_Yogi
bo1006	book	http://dbpedia.org/resource/Sundays_at_Tiffany's
bo1007	book	http://dbpedia.org/resource/Dragonriders_of_Pern
bo1008	book	http://dbpedia.org/resource/Men_Are_from_Mars,_Women_Are_from_Venus
bo1009	book	http://dbpedia.org/resource/Jonathan_Strange_&_Mr_Norrell
bo1010	book	http://dbpedia.org/resource/Lamb:_The_Gospel_According_to_Biff,_Christ's_Childhood_Pal
bo1011	book	http://dbpedia.org/resource/Pygmalion_(play)
bo1012	book	http://dbpedia.org/resource/The_Gargoyle_(novel)
bo1013	book	http://dbpedia.org/resource/I_Ching
bo1014	book	http://dbpedia.org/resource/Horrible_Histories_(book_series)
bo1015	book	http://dbpedia.org/resource/Jitterbug_Perfume
bo1016	book	http://dbpedia.org/resource/L.A._Candy
bo1017	book	http://dbpedia.org/resource/Heavier_Than_Heaven
bo1018	book	http://dbpedia.org/resource/Einstein's_Dreams
bo1019	book	http://dbpedia.org/resource/The_Tommyknockers
bo1020	book	http://dbpedia.org/resource/All_American_Girl_(novel)
bo1021	book	http://dbpedia.org/resource/The_Glass_Menagerie
bo1022	book	http://dbpedia.org/resource/Physics_of_the_Impossible
bo1023	book	http://dbpedia.org/resource/Evernight_(novel)
bo1024	book	http://dbpedia.org/resource/Master_of_the_Game_(novel)
bo1025	book	http://dbpedia.org/resource/So_B._It
bo1026	book_writer	http://dbpedia.org/resource/Jaime_Bayly
bo1027	book	http://dbpedia.org/resource/Shonen_Jump_(magazine)
bo1028	book	http://dbpedia.org/resource/Flags_of_Our_Fathers
bo1029	book	http://dbpedia.org/resource/Halo:_First_Strike
bo1030	book	http://dbpedia.org/resource/Black_Like_Me
bo1031	book	http://dbpedia.org/resource/The_Fellowship_of_the_Ring
bo1032	book_writer	http://dbpedia.org/resource/Dean_Koontz
bo1033	book	http://dbpedia.org/resource/Metaphysics_of_War
bo1034	book	http://dbpedia.org/resource/Chronicles_of_Ancient_Darkness
bo1035	book	http://dbpedia.org/resource/A_Painted_House
bo1036	book	http://dbpedia.org/resource/Paint_It_Black_(novel)
bo1037	book	http://dbpedia.org/resource/Hannibal_Rising
bo1039	book	http://dbpedia.org/resource/To_the_Lighthouse
bo1040	book_writer	http://dbpedia.org/resource/Maddox_(writer)
bo1041	book	http://dbpedia.org/resource/Chobits
bo1042	book	http://dbpedia.org/resource/Abraham_Lincoln,_Vampire_Hunter_(novel)
bo1043	book	http://dbpedia.org/resource/The_Beach_(novel)
bo1044	book	http://dbpedia.org/resource/Confessions_of_an_Economic_Hit_Man
bo1045	book	http://dbpedia.org/resource/Oxford_English_Dictionary
bo1046	book	http://dbpedia.org/resource/The_Red_Badge_of_Courage
bo1047	book	http://dbpedia.org/resource/Musashi_(novel)
bo1048	book	http://dbpedia.org/resource/The_Skin_I'm_In
bo1049	book	http://dbpedia.org/resource/Y:_The_Last_Man
bo1050	book	http://dbpedia.org/resource/Ivanhoe
bo1051	book	http://dbpedia.org/resource/Book_of_Proverbs
bo1052	book	http://dbpedia.org/resource/Skip_Beat!
bo1053	book	http://dbpedia.org/resource/Welcome_to_the_Monkey_House
bo1054	book	http://dbpedia.org/resource/New_Living_Translation
bo1055	book	http://dbpedia.org/resource/The_Goose_Girl_(novel)
bo1056	book	http://dbpedia.org/resource/Hoot_(novel)
bo1057	book	http://dbpedia.org/resource/The_Runaway_Jury
bo1058	book	http://dbpedia.org/resource/Esperanza_Rising
bo1059	book	http://dbpedia.org/resource/A_Certain_Slant_of_Light_(novel)
bo1060	book	http://dbpedia.org/resource/Shadow_Kiss
bo1061	book	http://dbpedia.org/resource/Halo:_The_Flood
bo1062	book	http://dbpedia.org/resource/Fallout:_An_American_Nuclear_Tragedy
bo1063	book	http://dbpedia.org/resource/Artemis_Fowl_(series)
bo1064	book	http://dbpedia.org/resource/Feed_(Anderson_novel)
bo1065	book	http://dbpedia.org/resource/Love_You_Forever
bo1066	book	http://dbpedia.org/resource/Antigone_(Sophocles)
bo1067	book	http://dbpedia.org/resource/One_Day_(novel)
bo1068	book	http://dbpedia.org/resource/The_Wheel_of_Time
bo1069	book	http://dbpedia.org/resource/King_James_Version
bo1070	book	http://dbpedia.org/resource/State_of_Fear
bo1071	book	http://dbpedia.org/resource/Lies_My_Teacher_Told_Me
bo1072	book	http://dbpedia.org/resource/The_Wardstone_Chronicles
bo1073	book_writer	http://dbpedia.org/resource/Meg_Cabot
bo1074	book	http://dbpedia.org/resource/The_Hardy_Boys/Nancy_Drew_Mysteries
bo1075	book	http://dbpedia.org/resource/The_Malloreon
bo1076	book	http://dbpedia.org/resource/No_Exit_(novel)
bo1077	book	http://dbpedia.org/resource/Youth_in_Revolt
bo1078	book	http://dbpedia.org/resource/The_Bridges_of_Madison_County
bo1079	book	http://dbpedia.org/resource/Ignited_Minds
bo1080	book	http://dbpedia.org/resource/Revolutionary_Road
bo1081	book	http://dbpedia.org/resource/A_Demon_in_My_View
bo1082	book_writer	http://dbpedia.org/resource/Laurie_Halse_Anderson
bo1083	book	http://dbpedia.org/resource/Piercing_the_Darkness
bo1084	book	http://dbpedia.org/resource/Rage_of_Angels
bo1085	book	http://dbpedia.org/resource/The_Thief_of_Always
bo1086	book_writer	http://dbpedia.org/resource/Lennart_Hellsing
bo1087	book	http://dbpedia.org/resource/The_Yellow_Wallpaper
bo1088	book	http://dbpedia.org/resource/Next_(novel)
bo1090	book	http://dbpedia.org/resource/The_Horror_Book
bo1091	book	http://dbpedia.org/resource/Tropic_of_Cancer_(novel)
bo1092	book	http://dbpedia.org/resource/Urdu_poetry
bo1093	book	http://dbpedia.org/resource/Shadow_Children
bo1095	book	http://dbpedia.org/resource/Leaving_a_Doll's_House:_A_Memoir
bo1096	book	http://dbpedia.org/resource/Transmetropolitan
bo1097	book	http://dbpedia.org/resource/When_You_Are_Engulfed_in_Flames
bo1098	book	http://dbpedia.org/resource/Kira-Kira
bo1099	book	http://dbpedia.org/resource/The_Vagina_Monologues
bo1101	book	http://dbpedia.org/resource/Torment_(novel)
bo1103	book	http://dbpedia.org/resource/Impulse_(Hopkins_novel)
bo1104	book	http://dbpedia.org/resource/Till_We_Have_Faces
bo1105	book	http://dbpedia.org/resource/Science_book
bo1106	book	http://dbpedia.org/resource/Gates_of_Fire
bo1107	book	http://dbpedia.org/resource/Codex_Alera
bo1108	book	http://dbpedia.org/resource/The_Red_Pyramid_(novel)
bo1109	book	http://dbpedia.org/resource/Black_Cat_(comics)
bo1110	book	http://dbpedia.org/resource/Confessions_of_a_Video_Vixen
bo1111	book	http://dbpedia.org/resource/Oedipus_the_King
bo1112	book	http://dbpedia.org/resource/Magyk
bo1113	book	http://dbpedia.org/resource/Little_Brother_(Doctorow_novel)
bo1114	book	http://dbpedia.org/resource/Snow_Flower_and_the_Secret_Fan
bo1115	book	http://dbpedia.org/resource/The_Long_Walk
bo1116	book	http://dbpedia.org/resource/Ramayana
bo1117	book	http://dbpedia.org/resource/Need_(novel_series)
bo1118	book	http://dbpedia.org/resource/House_of_Night
bo1120	book	http://dbpedia.org/resource/Blood_Meridian
bo1121	book	http://dbpedia.org/resource/You_Suck:_A_Love_Story
bo1122	book	http://dbpedia.org/resource/Hagakure
bo1123	book	http://dbpedia.org/resource/The_Two_Towers
bo1124	book	http://dbpedia.org/resource/Beauty:_A_Retelling_of_the_Story_of_Beauty_and_the_Beast
bo1125	book	http://dbpedia.org/resource/Everything's_Eventual
bo1126	book	http://dbpedia.org/resource/Island_(book)
bo1127	book	http://dbpedia.org/resource/Tao_of_Jeet_Kune_Do
bo1128	book	http://dbpedia.org/resource/The_Wind-Up_Bird_Chronicle
bo1129	book	http://dbpedia.org/resource/Kapitan_Sino
bo1130	book	http://dbpedia.org/resource/Fables_(book)
bo1131	book	http://dbpedia.org/resource/America_(The_Book)
bo1132	book	http://dbpedia.org/resource/The_Magus_(novel)
bo1134	book	http://dbpedia.org/resource/Mills_&_Boon
bo1135	book	http://dbpedia.org/resource/Midnight_(Koontz_novel)
bo1136	book	http://dbpedia.org/resource/Dress_Your_Family_in_Corduroy_and_Denim
bo1137	book	http://dbpedia.org/resource/The_Heart_Is_a_Lonely_Hunter
bo1138	book	http://dbpedia.org/resource/Flatland
bo1139	book	http://dbpedia.org/resource/The_Hiding_Place_(biography)
bo1140	book	http://dbpedia.org/resource/Do_Hard_Things
bo1141	book	http://dbpedia.org/resource/Nothing_Lasts_Forever_(1979_novel)
bo1142	book	http://dbpedia.org/resource/Alas,_Babylon
bo1143	book	http://dbpedia.org/resource/Fried_Green_Tomatoes_at_the_Whistle_Stop_Cafe
bo1144	book	http://dbpedia.org/resource/Love_Hina
bo1145	book	http://dbpedia.org/resource/90_Minutes_in_Heaven
bo1146	book_genre	http://dbpedia.org/resource/Historical_romance
bo1147	book_writer	http://dbpedia.org/resource/Dewi_Lestari
bo1148	book	http://dbpedia.org/resource/Bud,_Not_Buddy
bo1149	book	http://dbpedia.org/resource/The_Motorcycle_Diaries_(book)
bo1151	book	http://dbpedia.org/resource/Tales_of_the_Otori
bo1152	book	http://dbpedia.org/resource/Blood_Promise_(novel)
bo1153	book_writer	http://dbpedia.org/resource/Joyce_Meyer
bo1154	book	http://dbpedia.org/resource/Spirit_Bound
bo1155	book	http://dbpedia.org/resource/The_Dark_Half
bo1156	book	http://dbpedia.org/resource/Summer_Sisters
bo1157	book	http://dbpedia.org/resource/The_Tale_of_the_Body_Thief
bo1158	book	http://dbpedia.org/resource/Cold_Mountain_(novel)
bo1159	book	http://dbpedia.org/resource/Luna_(Peters_novel)
bo1160	book	http://dbpedia.org/resource/Fire_Bringer
bo1161	book	http://dbpedia.org/resource/The_Grand_Design_(book)
bo1162	book	http://dbpedia.org/resource/The_Virgin_Suicides
bo1163	book	http://dbpedia.org/resource/The_Irresistible_Revolution
bo1164	book	http://dbpedia.org/resource/The_Blind_Assassin
bo1165	book_writer	http://dbpedia.org/resource/Adam_Bertocci
bo1166	book	http://dbpedia.org/resource/When_God_Writes_Your_Love_Story
bo1167	book	http://dbpedia.org/resource/The_Cask_of_Amontillado
bo1168	book	http://dbpedia.org/resource/Tender_Is_the_Night
bo1169	book	http://dbpedia.org/resource/Wren_to_the_Rescue
bo1170	book	http://dbpedia.org/resource/Gingerbread_(novel)
bo1171	book	http://dbpedia.org/resource/The_Undomestic_Goddess
bo1172	book	http://dbpedia.org/resource/This_Is_Your_Brain_On_Music
bo1173	book	http://dbpedia.org/resource/The_Secret_Seven
bo1174	book	http://dbpedia.org/resource/Touching_Spirit_Bear
bo1175	book	http://dbpedia.org/resource/Gregor_the_Overlander
bo1176	book	http://dbpedia.org/resource/Keeping_Faith
bo1177	book	http://dbpedia.org/resource/W.I.T.C.H.
bo1178	book	http://dbpedia.org/resource/This_Side_of_Paradise
bo1179	book_writer	http://dbpedia.org/resource/Jean_Sasson
bo1180	book	http://dbpedia.org/resource/The_Antichrist_(book)
bo1181	book	http://dbpedia.org/resource/Nausea_(novel)
bo1182	book	http://dbpedia.org/resource/So_Long,_and_Thanks_for_All_the_Fish
bo1183	book	http://dbpedia.org/resource/Foucault's_Pendulum
bo1184	book	http://dbpedia.org/resource/Avalon_High
bo1185	book	http://dbpedia.org/resource/The_Wasp_Factory
bo1186	book_writer	http://dbpedia.org/resource/Anne_Rice
bo1187	book	http://dbpedia.org/resource/The_Titan's_Curse
bo1188	book	http://dbpedia.org/resource/Airhead_(novel)
bo1189	book	http://dbpedia.org/resource/Fairest_(novel)
bo1190	book	http://dbpedia.org/resource/Heart-Shaped_Box_(novel)
bo1191	book	http://dbpedia.org/resource/Sunshine_(novel)
bo1192	book	http://dbpedia.org/resource/Daughter_of_the_Lioness
bo1193	book	http://dbpedia.org/resource/The_Doomsday_Conspiracy
bo1194	book	http://dbpedia.org/resource/Stiff:_The_Curious_Lives_of_Human_Cadavers
bo1195	book	http://dbpedia.org/resource/Das_Kapital
bo1196	book	http://dbpedia.org/resource/A_Fine_Balance
bo1197	book	http://dbpedia.org/resource/The_Atheist's_Guide_to_Christmas
bo1198	book	http://dbpedia.org/resource/The_Death_and_Life_of_Charlie_St._Cloud
bo1199	book_writer	http://dbpedia.org/resource/Asra_Nomani
bo1200	book	http://dbpedia.org/resource/Ordinary_People_(novel)
bo1201	book	http://dbpedia.org/resource/Gray's_Anatomy
bo1202	book_writer	http://dbpedia.org/resource/Brontë_family
bo1203	book	http://dbpedia.org/resource/Mythologies_(book)
bo1204	book_writer	http://dbpedia.org/resource/Aesop
bo1205	book	http://dbpedia.org/resource/Long_Walk_to_Freedom
bo1206	book	http://dbpedia.org/resource/Jude_the_Obscure
bo1207	book	http://dbpedia.org/resource/Down_and_Out_in_Paris_and_London
bo1208	book	http://dbpedia.org/resource/The_Watchman_(novel)
bo1209	book	http://dbpedia.org/resource/Phantoms_(novel)
bo1210	book	http://dbpedia.org/resource/Vampire_Knight
bo1211	book	http://dbpedia.org/resource/The_Sea_of_Trolls
bo1212	book	http://dbpedia.org/resource/Childhood's_End
bo1213	book	http://dbpedia.org/resource/Bury_My_Heart_at_Wounded_Knee
bo1214	book_character	http://dbpedia.org/resource/Cinderella
bo1215	book	http://dbpedia.org/resource/Milkweed_(novel)
bo1216	book	http://dbpedia.org/resource/Poison_Study
bo1217	book_writer	http://dbpedia.org/resource/John_Hughes_(writer)
bo1218	book	http://dbpedia.org/resource/Velocity_(novel)
bo1219	book	http://dbpedia.org/resource/The_Knife_of_Never_Letting_Go
bo1220	book	http://dbpedia.org/resource/Day_Watch_(novel)
bo1221	book	http://dbpedia.org/resource/Contact_(novel)
bo1222	book_writer	http://dbpedia.org/resource/Robin_S_Sharma_(author)
bo1223	book	http://dbpedia.org/resource/Chronicle_of_a_Death_Foretold
bo1224	book	http://dbpedia.org/resource/Incarnations_of_Immortality
bo1225	book	http://dbpedia.org/resource/Dark-Hunter_(series)
bo1226	book	http://dbpedia.org/resource/The_Space_Vampires
bo1227	book	http://dbpedia.org/resource/Maid_Sama!
bo1228	book	http://dbpedia.org/resource/The_Other_Side_of_Midnight
bo1229	book_writer	http://dbpedia.org/resource/Odysseas_Elytis
bo1230	book	http://dbpedia.org/resource/Hearts_in_Atlantis
bo1232	book	http://dbpedia.org/resource/The_Sword_of_Shannara
bo1233	book	http://dbpedia.org/resource/The_Love_Dare
bo1234	book	http://dbpedia.org/resource/Quo_Vadis_(novel)
bo1235	book	http://dbpedia.org/resource/The_A-List_(novel)
bo1236	book	http://dbpedia.org/resource/Momo_(novel)
bo1237	book	http://dbpedia.org/resource/Cannery_Row_(novel)
bo1238	book	http://dbpedia.org/resource/Geek_Love
bo1239	book	http://dbpedia.org/resource/Tempted_(Cast_novel)
bo1240	book	http://dbpedia.org/resource/A_Course_in_Miracles
bo1241	book	http://dbpedia.org/resource/Mark_of_the_Lion_Series
bo1242	book	http://dbpedia.org/resource/The_Story_of_My_Experiments_with_Truth
bo1243	book	http://dbpedia.org/resource/If_You_Could_See_Me_Now_(Cecelia_Ahern_novel)
bo1244	book	http://dbpedia.org/resource/The_Illuminatus!_Trilogy
bo1245	book	http://dbpedia.org/resource/The_Absolutely_True_Diary_of_a_Part-Time_Indian
bo1246	book	http://dbpedia.org/resource/Magic_(novel)
bo1247	book	http://dbpedia.org/resource/At_the_Mountains_of_Madness
bo1248	book	http://dbpedia.org/resource/The_Witch_of_Blackbird_Pond
bo1249	book	http://dbpedia.org/resource/A_Long_Way_Down
bo1250	book	http://dbpedia.org/resource/Ironside:_A_Modern_Faery's_Tale
bo1251	book_character	http://dbpedia.org/resource/Merry_Gentry
bo1252	book	http://dbpedia.org/resource/Stainless_Longganisa
bo1253	book	http://dbpedia.org/resource/Highschool_of_the_Dead
bo1254	book	http://dbpedia.org/resource/The_Asylum_for_Wayward_Victorian_Girls
bo1255	book	http://dbpedia.org/resource/The_Hitchhiker's_Guide_to_the_Galaxy_(fictional)
bo1256	book	http://dbpedia.org/resource/Swan_Song_(novel)
bo1257	book	http://dbpedia.org/resource/Arguing_with_Idiots
bo1258	book	http://dbpedia.org/resource/White_(novel)
bo1259	book	http://dbpedia.org/resource/The_History_of_Love
bo1261	book_character	http://dbpedia.org/resource/Spider-Man
bo1262	book_writer	http://dbpedia.org/resource/Italo_Calvino
bo1263	book	http://dbpedia.org/resource/Plain_Truth
bo1264	book	http://dbpedia.org/resource/The_Moon_Is_a_Harsh_Mistress
bo1265	book	http://dbpedia.org/resource/Divergent_(novel)
bo1266	book	http://dbpedia.org/resource/The_Power_of_Five
bo1267	book	http://dbpedia.org/resource/The_Civil_War:_A_Narrative
bo1268	book	http://dbpedia.org/resource/The_Death_Gate_Cycle
bo1269	book	http://dbpedia.org/resource/Labyrinth_(novel)
bo1270	book	http://dbpedia.org/resource/Jaws_(novel)
bo1271	book	http://dbpedia.org/resource/North_and_South_(trilogy)
bo1272	book	http://dbpedia.org/resource/Congo_(novel)
bo1273	book	http://dbpedia.org/resource/Last_Sacrifice
bo1274	book	http://dbpedia.org/resource/Kindred_(novel)
bo1275	book	http://dbpedia.org/resource/Disco_Bloodbath
bo1276	book	http://dbpedia.org/resource/Everworld
bo1277	book	http://dbpedia.org/resource/Book_of_Revelation
bo1278	book	http://dbpedia.org/resource/Perfect:_A_Novel
bo1279	book	http://dbpedia.org/resource/Be_Here_Now_(book)
bo1280	book	http://dbpedia.org/resource/The_Battle_of_the_Labyrinth
bo1281	book	http://dbpedia.org/resource/Life,_the_Universe_and_Everything
bo1282	book	http://dbpedia.org/resource/Hyperion_(comics)
bo1283	book	http://dbpedia.org/resource/The_Prince_of_Tides_(novel)
bo1285	book	http://dbpedia.org/resource/The_Big_Splash_(book)
bo1286	book	http://dbpedia.org/resource/Silas_Marner
bo1287	book	http://dbpedia.org/resource/The_Chicago_Manual_of_Style
bo1288	book_character	http://dbpedia.org/resource/Pandora_(novel)
bo1289	book	http://dbpedia.org/resource/Halo:_Contact_Harvest
bo1290	book	http://dbpedia.org/resource/The_Chronicles_of_Amber_(omnibus)
bo1291	book	http://dbpedia.org/resource/The_Fall_(del_Toro_/_Hogan_novel)
bo1292	book	http://dbpedia.org/resource/Kama_Sutra
bo1293	book	http://dbpedia.org/resource/The_Lost_Years_of_Merlin
bo1294	book_writer	http://dbpedia.org/resource/Eduardo_Galeano
bo1295	book	http://dbpedia.org/resource/Guardians_of_Ga'Hoole:_The_Capture
bo1296	book	http://dbpedia.org/resource/Green_Lantern_(comic_book)
bo1297	book	http://dbpedia.org/resource/The_Gospel_of_the_Flying_Spaghetti_Monster
bo1298	book	http://dbpedia.org/resource/My_Ántonia
bo1299	book	http://dbpedia.org/resource/Gaunt's_Ghosts
bo1300	book_genre	http://dbpedia.org/resource/Travel_literature
bo1301	book	http://dbpedia.org/resource/Dhammapada
bo1302	book	http://dbpedia.org/resource/Killing_Yourself_to_Live:_85%_of_a_True_Story
bo1303	book	http://dbpedia.org/resource/Fantastic_Mr_Fox
bo1304	book	http://dbpedia.org/resource/The_Magician's_Nephew
bo1305	book	http://dbpedia.org/resource/Evil_Genius_(novel)
bo1306	book	http://dbpedia.org/resource/Q_&_A_(novel)
bo1307	book	http://dbpedia.org/resource/Lady_Chatterley's_Lover
bo1308	book	http://dbpedia.org/resource/The_Alchemyst:_The_Secrets_of_the_Immortal_Nicholas_Flamel
bo1309	book	http://dbpedia.org/resource/The_Fifth_Mountain
bo1310	book	http://dbpedia.org/resource/Sula_(novel)
bo1311	book	http://dbpedia.org/resource/The_Amityville_Horror
bo1312	book	http://dbpedia.org/resource/Sang_Pemimpi
bo1313	book	http://dbpedia.org/resource/Fragile_Eternity
bo1314	book	http://dbpedia.org/resource/Twisted_Scriptures
bo1315	book	http://dbpedia.org/resource/Annie_on_My_Mind
bo1316	book	http://dbpedia.org/resource/Rosario_+_Vampire
bo1317	book	http://dbpedia.org/resource/The_Supernaturalist
bo1318	book	http://dbpedia.org/resource/In_the_Time_of_the_Butterflies
bo1319	book	http://dbpedia.org/resource/The_Psychedelic_Experience
bo1320	book	http://dbpedia.org/resource/Requiem_for_a_Dream_(novel)
bo1321	book_writer	http://dbpedia.org/resource/M._Scott_Peck
bo1322	book	http://dbpedia.org/resource/'Tis
bo1323	book	http://dbpedia.org/resource/Red_Storm_Rising
bo1324	book	http://dbpedia.org/resource/Complete_Works_of_Shakespeare
bo1325	book	http://dbpedia.org/resource/Rumble_Fish_(novel)
bo1326	book	http://dbpedia.org/resource/Cry,_the_Beloved_Country
