# id	type	entity
mu1444	music_artist	http://dbpedia.org/resource/Afrojack
mu1445	music_artist	http://dbpedia.org/resource/Leeland_(band)
mu1446	music_artist	http://dbpedia.org/resource/Paul_Oakenfold
mu1447	music_artist	http://dbpedia.org/resource/Melissa_Etheridge
mu1448	music_band	http://dbpedia.org/resource/Evans_Blue
mu1449	music_genre	http://dbpedia.org/resource/Deathcore
mu1450	music_band	http://dbpedia.org/resource/Local_Natives
mu1451	music_band	http://dbpedia.org/resource/The_Dillinger_Escape_Plan
mu1452	music_band	http://dbpedia.org/resource/The_Parlotones
mu1453	music_band	http://dbpedia.org/resource/DC_Talk
mu1454	music_artist	http://dbpedia.org/resource/Mark_Ronson
mu1455	music_band	http://dbpedia.org/resource/The_Afters
mu1456	music_band	http://dbpedia.org/resource/Sleigh_Bells_(band)
mu1457	music_band	http://dbpedia.org/resource/Carolina_Liar
mu1458	music_band	http://dbpedia.org/resource/The_Airborne_Toxic_Event
mu1459	music_artist	http://dbpedia.org/resource/The_Rev
mu1460	music_band	http://dbpedia.org/resource/Deathstars
mu1461	music_artist	http://dbpedia.org/resource/Kina_Grannis
mu1462	music_band	http://dbpedia.org/resource/The_Dandy_Warhols
mu1463	music_band	http://dbpedia.org/resource/The_Sounds
mu1464	music_band	http://dbpedia.org/resource/Miike_Snow
mu1465	music_band	http://dbpedia.org/resource/Falling_in_Reverse
mu1466	music_album	http://dbpedia.org/resource/Fever_Ray_(album)
mu1467	music_artist	http://dbpedia.org/resource/Chester_Bennington
mu1468	music_band	http://dbpedia.org/resource/She_(band)
mu1469	music_artist	http://dbpedia.org/resource/Katie_Melua
mu1471	music_artist	http://dbpedia.org/resource/Geddy_Lee
mu1472	music_artist	http://dbpedia.org/resource/DeStorm_Power
mu1473	music_artist	http://dbpedia.org/resource/Devlin_(rapper)
mu1474	music_artist	http://dbpedia.org/resource/Jimmy_Swaggart
mu1475	music_genre	http://dbpedia.org/resource/Merengue_music
mu1476	music_artist	http://dbpedia.org/resource/Sam_Cooke
mu1477	music_band	http://dbpedia.org/resource/Chromeo
mu1478	music_genre	http://dbpedia.org/resource/Progressive_rock
mu1479	music_album	http://dbpedia.org/resource/Tupac:_Resurrection_(soundtrack)
mu1480	music_band	http://dbpedia.org/resource/Sirenia_(band)
mu1481	music_band	http://dbpedia.org/resource/Fugees
mu1482	music_genre	http://dbpedia.org/resource/Power_metal
mu1483	music_band	http://dbpedia.org/resource/Suffocation_(band)
mu1484	music_band	http://dbpedia.org/resource/The_69_Eyes
mu1485	music_band	http://dbpedia.org/resource/Eisley
mu1486	music_band	http://dbpedia.org/resource/Shpongle
mu1487	music_artist	http://dbpedia.org/resource/Misty_Edwards
mu1488	music_artist	http://dbpedia.org/resource/Nouvelle_Vague_(band)
mu1489	music_artist	http://dbpedia.org/resource/John_Mellencamp
mu1490	music_genre	http://dbpedia.org/resource/Christian_rock
mu1491	music_band	http://dbpedia.org/resource/Eurythmics
mu1492	music_artist	http://dbpedia.org/resource/Flying_Lotus
mu1493	music_band	http://dbpedia.org/resource/Honor_Society_(band)
mu1494	music_band	http://dbpedia.org/resource/Smile_Empty_Soul
mu1495	music_band	http://dbpedia.org/resource/Pomplamoose
mu1496	music_band	http://dbpedia.org/resource/Mayhem_(band)
mu1497	music_artist	http://dbpedia.org/resource/Locnville
mu1498	music_band	http://dbpedia.org/resource/Beach_House
mu1499	music_band	http://dbpedia.org/resource/Pillar_(band)
mu1500	music_artist	http://dbpedia.org/resource/Igor_Stravinsky
mu1501	music_artist	http://dbpedia.org/resource/Indigo_Girls
mu1502	music_band	http://dbpedia.org/resource/The_Word_Alive
mu1503	music_band	http://dbpedia.org/resource/The_White_Tie_Affair
mu1504	music_artist	http://dbpedia.org/resource/Newton_Faulkner
mu1505	music_band	http://dbpedia.org/resource/Dead_Can_Dance
mu1506	music_band	http://dbpedia.org/resource/Morcheeba
mu1507	music_artist	http://dbpedia.org/resource/Justin_Nozuka
mu1508	music_band	http://dbpedia.org/resource/Semi_Precious_Weapons
mu1509	music_band	http://dbpedia.org/resource/UB40
mu1510	music_band	http://dbpedia.org/resource/Therion_(band)
mu1511	music_artist	http://dbpedia.org/resource/Roy_Orbison
mu1512	music_band	http://dbpedia.org/resource/Pennywise_(band)
mu1513	music_artist	http://dbpedia.org/resource/Beres_Hammond
mu1514	music_band	http://dbpedia.org/resource/Black_Tide
mu1515	music_band	http://dbpedia.org/resource/Foster_the_People
mu1517	music_artist	http://dbpedia.org/resource/Yuna_(singer)
mu1518	music_band	http://dbpedia.org/resource/Deicide_(band)
mu1519	music_artist	http://dbpedia.org/resource/Danny_Gokey
mu1520	music_artist	http://dbpedia.org/resource/Little_Boots
mu1521	music_artist	http://dbpedia.org/resource/Tom_Petty
mu1522	music_artist	http://dbpedia.org/resource/Diana_Krall
mu1523	music_artist	http://dbpedia.org/resource/Madlib
mu1524	music_band	http://dbpedia.org/resource/Anarbor
mu1525	music_artist	http://dbpedia.org/resource/Up_Dharma_Down
mu1526	music_band	http://dbpedia.org/resource/Cut_Copy
mu1527	music_artist	http://dbpedia.org/resource/Ryan_Adams
mu1528	music_artist	http://dbpedia.org/resource/Bamboo_(rapper)
mu1529	music_band	http://dbpedia.org/resource/Drop_Dead,_Gorgeous
mu1530	music_band	http://dbpedia.org/resource/Yelle
mu1531	music_band	http://dbpedia.org/resource/The_Presets
mu1532	music_band	http://dbpedia.org/resource/Crosby,_Stills,_Nash_&_Young
mu1533	music_band	http://dbpedia.org/resource/Katchafire
mu1534	music_artist	http://dbpedia.org/resource/Kim_Hyun-joong
mu1535	music_album	http://dbpedia.org/resource/Thunderstorms_and_Neon_Signs
mu1536	music_artist	http://dbpedia.org/resource/Toni_Braxton
mu1537	music_artist	http://dbpedia.org/resource/Kevin_Rudolf
mu1538	music_band	http://dbpedia.org/resource/Jack_Off_Jill
mu1539	music_band	http://dbpedia.org/resource/The_Jam
mu1540	music_band	http://dbpedia.org/resource/Eatmewhileimhot
mu1541	music_band	http://dbpedia.org/resource/Crookers
mu1542	music_band	http://dbpedia.org/resource/Dark_Funeral
mu1543	music_band	http://dbpedia.org/resource/Supertramp
mu1544	music_band	http://dbpedia.org/resource/Akcent
mu1545	music_artist	http://dbpedia.org/resource/Smokie_Norful
mu1546	music_band	http://dbpedia.org/resource/Rodrigo_y_Gabriela
mu1547	music_artist	http://dbpedia.org/resource/Dev_(singer)
mu1548	music_band	http://dbpedia.org/resource/Pulp_(band)
mu1549	music_band	http://dbpedia.org/resource/Skinny_Puppy
mu1550	music_artist	http://dbpedia.org/resource/Amos_Lee
mu1551	music_artist	http://dbpedia.org/resource/Sara_Evans
mu1552	music_band	http://dbpedia.org/resource/Celldweller
mu1553	music_artist	http://dbpedia.org/resource/Richard_Cheese
mu1554	music_artist	http://dbpedia.org/resource/Charles_Mingus
mu1555	music_band	http://dbpedia.org/resource/Chicosci
mu1556	music_band	http://dbpedia.org/resource/Dead_by_Sunrise
mu1557	music_band	http://dbpedia.org/resource/Cold_(band)
mu1558	music_band	http://dbpedia.org/resource/For_Today_(band)
mu1559	music_band	http://dbpedia.org/resource/The_Bird_and_the_Bee
mu1560	music_genre	http://dbpedia.org/resource/Grunge
mu1561	music_band	http://dbpedia.org/resource/SafetySuit
mu1562	music_artist	http://dbpedia.org/resource/Choi_Siwon
mu1563	music_artist	http://dbpedia.org/resource/Chris_Young_(musician)
mu1564	music_band	http://dbpedia.org/resource/Thriving_Ivory
mu1565	music_band	http://dbpedia.org/resource/Portishead_(band)
mu1566	music_band	http://dbpedia.org/resource/Ween
mu1567	music_band	http://dbpedia.org/resource/Manic_Street_Preachers
mu1568	music_artist	http://dbpedia.org/resource/Mitchel_Musso
mu1569	music_band	http://dbpedia.org/resource/BeBe_&_CeCe_Winans
mu1570	music_band	http://dbpedia.org/resource/Public_Enemy_(group)
mu1571	music_artist	http://dbpedia.org/resource/Skream
mu1572	music_artist	http://dbpedia.org/resource/Bun_B
mu1573	music_artist	http://dbpedia.org/resource/Kim_Ryeowook
mu1574	music_artist	http://dbpedia.org/resource/Dinosaur_Jr.
mu1575	music_artist	http://dbpedia.org/resource/Shaan_(singer)
mu1576	music_band	http://dbpedia.org/resource/The_Cramps
mu1577	music_artist	http://dbpedia.org/resource/Phil_Wickham
mu1578	music_artist	http://dbpedia.org/resource/Yo-Yo_Ma
mu1579	music_artist	http://dbpedia.org/resource/Amr_Diab
mu1580	music_genre	http://dbpedia.org/resource/Celtic_music
mu1581	music_artist	http://dbpedia.org/resource/Craig_Owens
mu1582	music_band	http://dbpedia.org/resource/Tiger_Army
mu1583	music_band	http://dbpedia.org/resource/Dead_by_April
mu1584	music_artist	http://dbpedia.org/resource/Park_Bom
mu1585	music_artist	http://dbpedia.org/resource/Jonny_Craig
mu1586	music_band	http://dbpedia.org/resource/De_La_Soul
mu1587	music_band	http://dbpedia.org/resource/Lordi
mu1588	music_band	http://dbpedia.org/resource/Gorgoroth
mu1589	music_artist	http://dbpedia.org/resource/Brandi_Carlile
mu1590	music_genre	http://dbpedia.org/resource/Neo_soul
mu1591	music_band	http://dbpedia.org/resource/Skindred
mu1592	music_artist	http://dbpedia.org/resource/Rebecca_Ferguson
mu1593	music_genre	http://dbpedia.org/resource/Gothic_metal
mu1594	music_artist	http://dbpedia.org/resource/Andrew_W.K.
mu1595	music_artist	http://dbpedia.org/resource/Lucy_Love
mu1596	music_artist	http://dbpedia.org/resource/Jay_Park
mu1597	music_artist	http://dbpedia.org/resource/Freddie_Mercury
mu1598	music_artist	http://dbpedia.org/resource/Little_Big_Town
mu1599	music_band	http://dbpedia.org/resource/The_Drums
mu1600	music_artist	http://dbpedia.org/resource/Alison_Krauss
mu1601	music_artist	http://dbpedia.org/resource/Fefe_Dobson
mu1602	music_artist	http://dbpedia.org/resource/Voltaire
mu1603	music_artist	http://dbpedia.org/resource/Eddie_Vedder
mu1604	music_artist	http://dbpedia.org/resource/Il_Divo
mu1605	music_artist	http://dbpedia.org/resource/Barry_White
mu1606	music_genre	http://dbpedia.org/resource/Rockabilly
mu1607	music_band	http://dbpedia.org/resource/Emperor_(band)
mu1608	music_composition	http://dbpedia.org/resource/Zoe_(song)
mu1609	music_artist	http://dbpedia.org/resource/Jose_B._Gonzalez
mu1610	music_band	http://dbpedia.org/resource/Every_Time_I_Die
mu1611	music_artist	http://dbpedia.org/resource/Bob_Sinclar
mu1612	music_genre	http://dbpedia.org/resource/Grindcore
mu1613	music_artist	http://dbpedia.org/resource/Matthew_Morrison
mu1614	music_band	http://dbpedia.org/resource/Portugal._The_Man
mu1615	music_band	http://dbpedia.org/resource/The_Cat_Empire
mu1616	music_band	http://dbpedia.org/resource/Berlin_Philharmonic
mu1617	music_band	http://dbpedia.org/resource/Rev_Theory
mu1618	music_artist	http://dbpedia.org/resource/Massari
mu1619	music_band	http://dbpedia.org/resource/Steel_Panther
mu1620	music_band	http://dbpedia.org/resource/CNBLUE
mu1621	music_artist	http://dbpedia.org/resource/Lee_Sungmin
mu1622	music_band	http://dbpedia.org/resource/Copeland_(band)
mu1623	music_band	http://dbpedia.org/resource/Scars_on_Broadway
mu1624	music_artist	http://dbpedia.org/resource/G-Dragon
mu1625	music_artist	http://dbpedia.org/resource/Kelis
mu1626	music_band	http://dbpedia.org/resource/Montgomery_Gentry
mu1627	music_band	http://dbpedia.org/resource/The_Animals
mu1628	music_artist	http://dbpedia.org/resource/Tommy_Lee
mu1629	music_artist	http://dbpedia.org/resource/DJ_Earworm
mu1630	music_artist	http://dbpedia.org/resource/Uffie
mu1631	music_band	http://dbpedia.org/resource/Amber_Pacific
mu1632	music_band	http://dbpedia.org/resource/The_Gaslight_Anthem
mu1634	music_band	http://dbpedia.org/resource/How_to_Destroy_Angels_(band)
mu1635	music_artist	http://dbpedia.org/resource/Sander_van_Doorn
mu1636	music_band	http://dbpedia.org/resource/Rooney_(band)
mu1637	music_artist	http://dbpedia.org/resource/Katy_B
mu1638	music_composition	http://dbpedia.org/resource/All_I_Want_for_Christmas_Is_You
mu1639	music_artist	http://dbpedia.org/resource/Ronan_Keating
mu1640	music_band	http://dbpedia.org/resource/Powerman_5000
mu1641	music_artist	http://dbpedia.org/resource/Wynton_Marsalis
mu1642	music_band	http://dbpedia.org/resource/T._Rex_(band)
mu1643	music_artist	http://dbpedia.org/resource/Juan_Luis_Guerra
mu1644	music_artist	http://dbpedia.org/resource/Aidonia
mu1645	music_artist	http://dbpedia.org/resource/Ayumi_Hamasaki
mu1646	music_artist	http://dbpedia.org/resource/Markus_Schulz
mu1647	music_artist	http://dbpedia.org/resource/Ashanti_(singer)
mu1648	music_band	http://dbpedia.org/resource/Alestorm
mu1649	music_band	http://dbpedia.org/resource/From_First_to_Last
mu1650	music_band	http://dbpedia.org/resource/Morbid_Angel
mu1651	music_band	http://dbpedia.org/resource/The_Clark_Sisters
mu1652	music_artist	http://dbpedia.org/resource/John_Frusciante
mu1653	music_band	http://dbpedia.org/resource/The_Moldy_Peaches
mu1654	music_artist	http://dbpedia.org/resource/Gerard_Way
mu1655	music_artist	http://dbpedia.org/resource/Seven_(Korean_singer)
mu1656	music_band	http://dbpedia.org/resource/The_Pogues
mu1657	music_band	http://dbpedia.org/resource/SOJA
mu1658	music_artist	http://dbpedia.org/resource/Alex_Goot
mu1659	music_band	http://dbpedia.org/resource/Satyricon_(band)
mu1660	music_artist	http://dbpedia.org/resource/Ashlee_Simpson
mu1661	music_artist	http://dbpedia.org/resource/Casey_Donahew
mu1662	music_band	http://dbpedia.org/resource/Steely_Dan
mu1663	music_band	http://dbpedia.org/resource/The_Friday_Night_Boys
mu1664	music_band	http://dbpedia.org/resource/UGK
mu1665	music_artist	http://dbpedia.org/resource/Rainie_Yang
mu1666	music_artist	http://dbpedia.org/resource/Baby_Bash
mu1667	music_artist	http://dbpedia.org/resource/Mickey_Avalon
mu1668	music_artist	http://dbpedia.org/resource/Afroman
mu1669	music_band	http://dbpedia.org/resource/Babyshambles
mu1670	music_artist	http://dbpedia.org/resource/Pleasure_P
mu1671	music_artist	http://dbpedia.org/resource/Lee_DeWyze
mu1672	music_band	http://dbpedia.org/resource/Motionless_in_White
mu1673	music_band	http://dbpedia.org/resource/Veil_of_Maya
mu1674	music_band	http://dbpedia.org/resource/Camila_(band)
mu1675	music_artist	http://dbpedia.org/resource/Dave_Grohl
mu1676	music_artist	http://dbpedia.org/resource/Kierra_Sheard
mu1677	music_artist	http://dbpedia.org/resource/Alexander_Rybak
mu1678	music_band	http://dbpedia.org/resource/Brown_Eyed_Girls
mu1679	music_band	http://dbpedia.org/resource/Zebrahead
mu1680	music_band	http://dbpedia.org/resource/Ra_Ra_Riot
mu1681	music_artist	http://dbpedia.org/resource/Jason_Castro_(singer)
mu1682	music_artist	http://dbpedia.org/resource/The_Bloody_Beetroots
mu1683	music_artist	http://dbpedia.org/resource/Kristin_Chenoweth
mu1684	music_band	http://dbpedia.org/resource/Gin_Blossoms
mu1685	music_artist	http://dbpedia.org/resource/Diana_Ross
mu1686	music_band	http://dbpedia.org/resource/The_Pillows
mu1687	music_composition	http://dbpedia.org/resource/Goldfinger_(song)
mu1688	music_band	http://dbpedia.org/resource/Gojira_(band)
mu1689	music_artist	http://dbpedia.org/resource/Plumb_(singer)
mu1690	music_artist	http://dbpedia.org/resource/Tamia
mu1691	music_artist	http://dbpedia.org/resource/Sungha_Jung
mu1692	music_band	http://dbpedia.org/resource/My_Bloody_Valentine_(band)
mu1693	music_artist	http://dbpedia.org/resource/Hebe_Tien
mu1695	music_artist	http://dbpedia.org/resource/J._Holiday
mu1696	music_artist	http://dbpedia.org/resource/Mat_Kearney
mu1697	music_band	http://dbpedia.org/resource/Jal_(band)
mu1698	music_artist	http://dbpedia.org/resource/Sponge_Cola
mu1699	music_artist	http://dbpedia.org/resource/Mandy_Moore
mu1700	music_artist	http://dbpedia.org/resource/Paloma_Faith
mu1701	music_band	http://dbpedia.org/resource/Toto_(band)
mu1702	music_band	http://dbpedia.org/resource/Falling_Up_(band)
mu1703	music_band	http://dbpedia.org/resource/Helloween
mu1704	music_band	http://dbpedia.org/resource/Chimaira
mu1705	music_composition	http://dbpedia.org/resource/Love_Story_(Taylor_Swift_song)
mu1706	music_artist	http://dbpedia.org/resource/Colt_Ford
mu1707	music_artist	http://dbpedia.org/resource/Róisín_Murphy
mu1708	music_band	http://dbpedia.org/resource/Innerpartysystem
mu1709	music_artist	http://dbpedia.org/resource/Patti_Smith
mu1710	music_artist	http://dbpedia.org/resource/Headhunterz
mu1711	music_band	http://dbpedia.org/resource/A_Static_Lullaby
mu1712	music_band	http://dbpedia.org/resource/Sound_Tribe_Sector_9
mu1713	music_artist	http://dbpedia.org/resource/Devendra_Banhart
mu1714	music_artist	http://dbpedia.org/resource/Ladyhawke_(musician)
mu1715	music_band	http://dbpedia.org/resource/The_Classic_Crime
mu1716	music_album	http://dbpedia.org/resource/We_All_Bleed
mu1717	music_band	http://dbpedia.org/resource/Sky_Eats_Airplane
mu1718	music_artist	http://dbpedia.org/resource/Rza
mu1719	music_artist	http://dbpedia.org/resource/Porcelain_Black
mu1720	music_band	http://dbpedia.org/resource/Stellar_Kart
mu1721	music_band	http://dbpedia.org/resource/The_Faceless
mu1722	music_composition	http://dbpedia.org/resource/Euphoria_(Loreen_song)
mu1723	music_band	http://dbpedia.org/resource/4Minute
mu1724	music_band	http://dbpedia.org/resource/Feeder
mu1725	music_band	http://dbpedia.org/resource/The_Carpenters
mu1726	music_artist	http://dbpedia.org/resource/Boys_Noize
mu1727	music_artist	http://dbpedia.org/resource/Zacky_Vengeance
mu1728	music_band	http://dbpedia.org/resource/Mazzy_Star
mu1729	music_artist	http://dbpedia.org/resource/Kailash_Kher
mu1730	music_artist	http://dbpedia.org/resource/Lea_Salonga
mu1731	music_band	http://dbpedia.org/resource/The_Coronas
mu1732	music_artist	http://dbpedia.org/resource/Yiruma
mu1733	music_artist	http://dbpedia.org/resource/Dash_Berlin
mu1734	music_band	http://dbpedia.org/resource/The_Faint
mu1735	music_artist	http://dbpedia.org/resource/Gin_Wigmore
mu1736	music_band	http://dbpedia.org/resource/Abandon_All_Ships
mu1737	music_band	http://dbpedia.org/resource/Echo_&_the_Bunnymen
mu1738	music_genre	http://dbpedia.org/resource/Melodic_death_metal
mu1739	music_artist	http://dbpedia.org/resource/Lionel_Richie
mu1740	music_band	http://dbpedia.org/resource/Kara_(band)
mu1741	music_band	http://dbpedia.org/resource/RDB_(band)
mu1742	music_artist	http://dbpedia.org/resource/Sunidhi_Chauhan
mu1743	music_artist	http://dbpedia.org/resource/Robin_Scherbatsky
mu1744	music_artist	http://dbpedia.org/resource/Ghostface_Killah
mu1745	music_band	http://dbpedia.org/resource/Lonestar
mu1746	music_artist	http://dbpedia.org/resource/Ginuwine
mu1747	music_artist	http://dbpedia.org/resource/Doctor_P
mu1748	music_artist	http://dbpedia.org/resource/Mark_Knopfler
mu1749	music_genre	http://dbpedia.org/resource/Country_rock
mu1750	music_band	http://dbpedia.org/resource/Band_of_Skulls
mu1751	music_band	http://dbpedia.org/resource/Erasure
mu1752	music_artist	http://dbpedia.org/resource/Skepta
mu1753	music_artist	http://dbpedia.org/resource/Buena_Vista_Social_Club
mu1754	music_band	http://dbpedia.org/resource/The_Vines_(band)
mu1755	music_band	http://dbpedia.org/resource/Yeasayer
mu1756	music_artist	http://dbpedia.org/resource/Lee_Donghae
mu1757	music_artist	http://dbpedia.org/resource/Yolanda_Adams
mu1758	music_band	http://dbpedia.org/resource/The_New_Pornographers
mu1759	music_artist	http://dbpedia.org/resource/Ennio_Morricone
mu1760	music_artist	http://dbpedia.org/resource/Shirley_Manson
mu1761	music_band	http://dbpedia.org/resource/M83_(band)
mu1762	music_band	http://dbpedia.org/resource/Malice_Mizer
mu1763	music_band	http://dbpedia.org/resource/Celtic_Woman
mu1764	music_artist	http://dbpedia.org/resource/Xzibit
mu1765	music_artist	http://dbpedia.org/resource/Ray_William_Johnson
mu1766	music_band	http://dbpedia.org/resource/Big_&_Rich
mu1767	music_artist	http://dbpedia.org/resource/Kanon_Wakeshima
mu1768	music_band	http://dbpedia.org/resource/Down_(band)
mu1769	music_band	http://dbpedia.org/resource/Fugazi
mu1770	music_genre	http://dbpedia.org/resource/Soca_music
mu1771	music_genre	http://dbpedia.org/resource/1970s_in_music
mu1772	music_artist	http://dbpedia.org/resource/Mike_Ness
mu1773	music_artist	http://dbpedia.org/resource/Jem_(singer)
mu1774	music_artist	http://dbpedia.org/resource/Kat_DeLuna
mu1775	music_band	http://dbpedia.org/resource/In_Fear_and_Faith
mu1776	music_band	http://dbpedia.org/resource/J-Rocks
mu1777	music_artist	http://dbpedia.org/resource/Amy_Macdonald
mu1778	music_artist	http://dbpedia.org/resource/M._Shadows
mu1779	music_band	http://dbpedia.org/resource/The_String_Cheese_Incident
mu1780	music_band	http://dbpedia.org/resource/The_Downtown_Fiction
mu1781	music_band	http://dbpedia.org/resource/Cash_Cash
mu1782	music_band	http://dbpedia.org/resource/Friendly_Fires
mu1783	music_band	http://dbpedia.org/resource/Sugar_Ray
mu1784	music_band	http://dbpedia.org/resource/Broadway_(band)
mu1785	music_artist	http://dbpedia.org/resource/Joe_Brooks_(singer)
mu1786	music_band	http://dbpedia.org/resource/Black_Rebel_Motorcycle_Club
mu1787	music_band	http://dbpedia.org/resource/Get_Scared
mu1788	music_band	http://dbpedia.org/resource/A-ha
mu1789	music_band	http://dbpedia.org/resource/Rehab_(band)
mu1790	music_artist	http://dbpedia.org/resource/Richard_Wagner
mu1791	music_artist	http://dbpedia.org/resource/Kevin_Fowler
mu1792	music_artist	http://dbpedia.org/resource/Paul_Simon
mu1793	music_artist	http://dbpedia.org/resource/Carole_King
mu1794	music_artist	http://dbpedia.org/resource/Hariharan_(singer)
mu1795	music_artist	http://dbpedia.org/resource/Eddie_Van_Halen
mu1796	music_band	http://dbpedia.org/resource/Ace_of_Base
mu1797	music_band	http://dbpedia.org/resource/Iced_Earth
mu1798	music_artist	http://dbpedia.org/resource/Lady_Sovereign
mu1799	music_artist	http://dbpedia.org/resource/The_Mamas_&_the_Papas
mu1800	music_artist	http://dbpedia.org/resource/Andrew_Lloyd_Webber
mu1801	music_artist	http://dbpedia.org/resource/Fat_Freddy's_Drop
mu1802	music_artist	http://dbpedia.org/resource/Ludovico_Einaudi
mu1803	music_band	http://dbpedia.org/resource/The_Aquabats
mu1804	music_artist	http://dbpedia.org/resource/Ledisi
mu1805	music_band	http://dbpedia.org/resource/As_Blood_Runs_Black
mu1806	music_artist	http://dbpedia.org/resource/John_Petrucci
mu1807	music_artist	http://dbpedia.org/resource/Patrick_Stump
mu1808	music_artist	http://dbpedia.org/resource/RJD2
mu1809	music_artist	http://dbpedia.org/resource/Christopher_Drewry
mu1810	music_genre	http://dbpedia.org/resource/Post-grunge
mu1811	music_artist	http://dbpedia.org/resource/Stan_Walker
mu1812	music_band	http://dbpedia.org/resource/D12
mu1813	music_band	http://dbpedia.org/resource/The_Calling
mu1814	music_artist	http://dbpedia.org/resource/Jesús_Adrián_Romero
mu1815	music_artist	http://dbpedia.org/resource/John_Lee_Hooker
mu1817	music_album	http://dbpedia.org/resource/Soundtrack
mu1818	music_artist	http://dbpedia.org/resource/Jaco_Pastorius
mu1819	music_artist	http://dbpedia.org/resource/Yelawolf
mu1820	music_album	http://dbpedia.org/resource/It's_Alive!_(album)
mu1821	music_band	http://dbpedia.org/resource/The_Presidents_of_the_United_States_of_America_(band)
mu1822	music_band	http://dbpedia.org/resource/Elbow_(band)
mu1823	music_artist	http://dbpedia.org/resource/Avant
mu1824	music_band	http://dbpedia.org/resource/Hanson_(band)
mu1825	music_genre	http://dbpedia.org/resource/Post-hardcore
mu1826	music_band	http://dbpedia.org/resource/Mew_(band)
mu1827	music_artist	http://dbpedia.org/resource/Robert_Johnson
mu1828	music_artist	http://dbpedia.org/resource/Bonobo_(musician)
mu1829	music_artist	http://dbpedia.org/resource/Ilaiyaraaja
mu1830	music_composition	http://dbpedia.org/resource/Aqualung_(song)
mu1831	music_artist	http://dbpedia.org/resource/Aiden_Grimshaw
mu1832	music_band	http://dbpedia.org/resource/Soda_Stereo
mu1833	music_band	http://dbpedia.org/resource/Decapitated_(band)
mu1834	music_artist	http://dbpedia.org/resource/Hikaru_Utada
mu1835	music_band	http://dbpedia.org/resource/Oh,_Sleeper
mu1836	music_band	http://dbpedia.org/resource/Volbeat
mu1837	music_band	http://dbpedia.org/resource/The_Agonist
mu1838	music_artist	http://dbpedia.org/resource/Bill_Kaulitz
mu1839	music_artist	http://dbpedia.org/resource/Boondox
mu1840	music_artist	http://dbpedia.org/resource/Robert_Plant
mu1841	music_band	http://dbpedia.org/resource/Operation_Ivy_(band)
mu1842	music_band	http://dbpedia.org/resource/As_Tall_as_Lions
mu1843	music_band	http://dbpedia.org/resource/Starfield_(band)
mu1844	music_band	http://dbpedia.org/resource/The_Mighty_Mighty_Bosstones
mu1845	music_artist	http://dbpedia.org/resource/Gretchen_Wilson
mu1846	music_artist	http://dbpedia.org/resource/Joe_Hisaishi
mu1847	music_band	http://dbpedia.org/resource/Typecast_(band)
mu1848	music_artist	http://dbpedia.org/resource/Tarrus_Riley
mu1849	music_band	http://dbpedia.org/resource/Angelspit
mu1850	music_genre	http://dbpedia.org/resource/Swing_music
mu1851	music_artist	http://dbpedia.org/resource/Wednesday_13
mu1852	music_artist	http://dbpedia.org/resource/Edward_Maya
mu1853	music_artist	http://dbpedia.org/resource/Anna_Nalick
mu1854	music_band	http://dbpedia.org/resource/CSS_(band)
mu1855	music_artist	http://dbpedia.org/resource/Glen_Hansard
mu1856	music_artist	http://dbpedia.org/resource/Mike_Shinoda
mu1857	music_artist	http://dbpedia.org/resource/Dave_Mustaine
mu1858	music_artist	http://dbpedia.org/resource/Alizée
mu1859	music_band	http://dbpedia.org/resource/Ill_Niño
mu1860	music_artist	http://dbpedia.org/resource/Oliver_Sykes
mu1861	music_band	http://dbpedia.org/resource/Hall_&_Oates
mu1862	music_band	http://dbpedia.org/resource/Coconut_Records_(musician)
mu1863	music_artist	http://dbpedia.org/resource/Adam_Levine
mu1864	music_artist	http://dbpedia.org/resource/Tarja_Turunen
mu1865	music_band	http://dbpedia.org/resource/Gotan_Project
mu1866	music_artist	http://dbpedia.org/resource/Pavement_(band)
mu1867	music_band	http://dbpedia.org/resource/Marduk_(band)
mu1868	music_band	http://dbpedia.org/resource/The_Doobie_Brothers
mu1869	music_artist	http://dbpedia.org/resource/Mike_Skinner_(musician)
mu1870	music_band	http://dbpedia.org/resource/Nickel_Creek
mu1871	music_artist	http://dbpedia.org/resource/Faizal_Tahir
mu1872	music_artist	http://dbpedia.org/resource/Bob_Weir
mu1873	music_artist	http://dbpedia.org/resource/V_V_Brown
mu1874	music_artist	http://dbpedia.org/resource/Tricky_(musician)
mu1875	music_artist	http://dbpedia.org/resource/Andy_McKee
mu1876	music_artist	http://dbpedia.org/resource/Barry_Manilow
mu1877	music_band	http://dbpedia.org/resource/Buzzcocks
mu1878	music_genre	http://dbpedia.org/resource/Hardcore_punk
mu1879	music_band	http://dbpedia.org/resource/The_Guess_Who
mu1880	music_band	http://dbpedia.org/resource/Alice_Nine
mu1881	music_artist	http://dbpedia.org/resource/Kraftwerk
mu1882	music_artist	http://dbpedia.org/resource/Yeng_Constantino
mu1883	music_album	http://dbpedia.org/resource/Finch_(EP)
mu1884	music_band	http://dbpedia.org/resource/The_Horrors
mu1885	music_band	http://dbpedia.org/resource/Beast_(South_Korean_band)
mu1886	music_artist	http://dbpedia.org/resource/James_Hetfield
mu1887	music_band	http://dbpedia.org/resource/Toadies
mu1888	music_band	http://dbpedia.org/resource/MxPx
mu1889	music_album	http://dbpedia.org/resource/Punk_Goes_X
